timestamp,src,dst,protocol,length,prediction
2025-07-18 00:46:05,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,3.214.188.185,172.20.10.2,TCP,54,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,172.20.10.2,124.237.49.172,TCP,54,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,3.214.188.185,172.20.10.2,TCP,316,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,3.214.188.185,172.20.10.2,TCP,85,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,172.20.10.2,3.214.188.185,TCP,54,20
2025-07-18 00:46:05,172.20.10.2,124.237.49.172,TCP,54,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:05,172.20.10.2,54.157.233.81,TCP,66,20
2025-07-18 00:46:05,172.20.10.2,3.214.188.185,TCP,718,20
2025-07-18 00:46:05,172.20.10.2,3.214.188.185,TCP,85,20
2025-07-18 00:46:05,172.20.10.2,3.221.66.5,TCP,140,20
2025-07-18 00:46:05,172.20.10.2,102.132.104.13,TCP,83,20
2025-07-18 00:46:05,3.221.66.5,172.20.10.2,TCP,89,20
2025-07-18 00:46:05,102.132.104.13,172.20.10.2,TCP,54,20
2025-07-18 00:46:05,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,172.20.10.2,54.210.44.110,TCP,66,20
2025-07-18 00:46:06,52.205.95.68,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,102.132.104.13,172.20.10.2,TCP,79,20
2025-07-18 00:46:06,172.20.10.2,52.205.95.68,TCP,54,20
2025-07-18 00:46:06,54.157.233.81,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,102.132.104.13,TCP,54,20
2025-07-18 00:46:06,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:06,3.214.188.185,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,3.214.188.185,172.20.10.2,TCP,316,20
2025-07-18 00:46:06,172.20.10.2,3.221.66.5,TCP,571,20
2025-07-18 00:46:06,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:06,3.214.188.185,172.20.10.2,TCP,85,20
2025-07-18 00:46:06,172.20.10.2,3.214.188.185,TCP,54,20
2025-07-18 00:46:06,44.212.162.130,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,52.45.194.43,TCP,66,20
2025-07-18 00:46:06,44.212.162.130,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,104.18.19.125,172.20.10.2,TCP,136,20
2025-07-18 00:46:06,54.210.44.110,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,3.220.203.11,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,52.200.36.248,TCP,66,20
2025-07-18 00:46:06,3.214.188.185,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,52.45.194.43,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,3.214.188.185,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,54.83.91.63,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,104.18.19.125,TCP,54,20
2025-07-18 00:46:06,52.200.36.248,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,3.209.196.137,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,104.18.19.125,TCP,448,20
2025-07-18 00:46:06,172.20.10.2,106.8.151.228,TCP,66,20
2025-07-18 00:46:06,172.20.10.2,104.18.19.125,TCP,85,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,104.18.19.125,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,172.20.10.2,44.216.85.114,TCP,66,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,54.83.91.63,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,54.157.233.81,172.20.10.2,TCP,66,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,89,20
2025-07-18 00:46:06,104.18.19.125,172.20.10.2,TCP,135,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:06,172.20.10.2,104.18.19.125,TCP,54,20
2025-07-18 00:46:06,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,172.20.10.2,52.2.38.52,TCP,66,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,54.210.44.110,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,44.216.85.114,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,172.20.10.2,52.2.214.131,TCP,66,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,52.2.38.52,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,172.20.10.2,54.157.233.81,TCP,55,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,52.45.194.43,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,52.200.36.248,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,52.2.214.131,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,52.2.214.131,TCP,54,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,52.2.214.131,TCP,571,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,54.157.233.81,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,54.157.233.81,TCP,55,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,172.20.10.1,UDP,77,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,54.84.142.233,TCP,54,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,54.84.142.233,TCP,54,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,172.20.10.1,172.20.10.2,UDP,162,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,54.83.91.63,172.20.10.2,TCP,66,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:07,52.2.214.131,172.20.10.2,TCP,54,20
2025-07-18 00:46:07,52.2.214.131,172.20.10.2,TCP,1414,20
2025-07-18 00:46:07,52.2.214.131,172.20.10.2,TCP,1414,20
2025-07-18 00:46:07,172.20.10.2,3.221.66.5,TCP,140,20
2025-07-18 00:46:07,172.20.10.2,52.2.214.131,TCP,54,20
2025-07-18 00:46:07,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:08,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:08,52.2.214.131,172.20.10.2,TCP,1414,20
2025-07-18 00:46:08,3.209.196.137,172.20.10.2,TCP,66,20
2025-07-18 00:46:08,52.2.214.131,172.20.10.2,TCP,357,20
2025-07-18 00:46:08,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:08,172.20.10.2,52.2.214.131,TCP,54,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,52.2.214.131,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,52.2.214.131,TCP,147,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.1,172.20.10.2,UDP,125,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,3.221.194.61,TCP,66,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,54.157.233.81,172.20.10.2,TCP,66,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,124.237.49.172,TCP,66,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,44.216.85.114,172.20.10.2,TCP,66,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,3.221.194.61,TCP,66,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,52.2.214.131,172.20.10.2,TCP,54,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,52.2.214.131,172.20.10.2,TCP,233,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,3.221.194.61,172.20.10.2,TCP,66,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:08,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:08,172.20.10.2,3.221.194.61,TCP,606,20
2025-07-18 00:46:08,172.20.10.2,3.221.66.5,TCP,140,20
2025-07-18 00:46:08,52.2.214.131,172.20.10.2,TCP,449,20
2025-07-18 00:46:08,54.175.179.56,172.20.10.2,TCP,66,20
2025-07-18 00:46:08,52.2.214.131,172.20.10.2,TCP,78,20
2025-07-18 00:46:08,3.221.66.5,172.20.10.2,TCP,89,20
2025-07-18 00:46:09,172.20.10.2,52.2.214.131,TCP,54,20
2025-07-18 00:46:09,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:09,52.2.214.131,172.20.10.2,TCP,54,20
2025-07-18 00:46:09,172.20.10.2,3.221.66.5,TCP,1414,20
2025-07-18 00:46:09,172.20.10.2,52.2.214.131,TCP,54,20
2025-07-18 00:46:09,172.20.10.2,52.2.214.131,TCP,78,20
2025-07-18 00:46:09,172.20.10.2,3.221.66.5,TCP,608,20
2025-07-18 00:46:09,172.20.10.2,52.2.214.131,TCP,54,20
2025-07-18 00:46:09,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:09,172.20.10.2,50.19.20.90,TCP,169,20
2025-07-18 00:46:09,3.221.66.5,172.20.10.2,TCP,1414,20
2025-07-18 00:46:09,172.20.10.2,50.19.20.90,TCP,93,20
2025-07-18 00:46:09,3.221.66.5,172.20.10.2,TCP,1414,20
2025-07-18 00:46:09,52.2.38.52,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:09,3.221.194.61,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:09,3.221.66.5,172.20.10.2,TCP,1414,20
2025-07-18 00:46:09,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:09,3.221.66.5,172.20.10.2,TCP,357,20
2025-07-18 00:46:09,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:09,172.20.10.2,3.221.194.61,TCP,638,20
2025-07-18 00:46:09,172.20.10.2,3.221.66.5,TCP,1407,20
2025-07-18 00:46:09,172.20.10.2,3.214.188.185,TCP,720,20
2025-07-18 00:46:09,3.222.32.113,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,172.20.10.2,3.214.188.185,TCP,85,20
2025-07-18 00:46:09,3.222.32.113,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,124.237.49.172,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,54.175.179.56,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,52.2.214.131,172.20.10.2,TCP,54,20
2025-07-18 00:46:09,172.20.10.2,52.205.95.68,TCP,66,20
2025-07-18 00:46:09,172.20.10.2,124.237.49.172,TCP,54,20
2025-07-18 00:46:09,3.220.203.11,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:09,3.220.203.11,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:09,3.209.196.137,172.20.10.2,TCP,66,20
2025-07-18 00:46:09,172.20.10.2,124.237.49.172,TCP,188,20
2025-07-18 00:46:09,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,172.20.10.2,124.237.49.172,TCP,1414,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,172.20.10.2,124.237.49.172,TCP,634,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,89,20
2025-07-18 00:46:10,3.221.194.61,172.20.10.2,TCP,1414,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.194.61,172.20.10.2,TCP,1414,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.194.61,172.20.10.2,TCP,1414,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,89,20
2025-07-18 00:46:10,3.221.194.61,172.20.10.2,TCP,343,20
2025-07-18 00:46:10,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,50.19.20.90,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,89,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,118,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,146,20
2025-07-18 00:46:10,172.20.10.2,3.221.66.5,TCP,162,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,445,20
2025-07-18 00:46:10,3.221.66.5,172.20.10.2,TCP,233,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:10,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:10,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:10,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:11,106.8.151.228,172.20.10.2,TCP,66,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,106.8.151.228,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,106.8.151.228,TCP,188,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,106.8.151.228,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,106.8.151.228,TCP,654,20
2025-07-18 00:46:11,3.209.196.137,172.20.10.2,TCP,66,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,853,20
2025-07-18 00:46:11,50.19.20.90,172.20.10.2,TCP,54,20
0
2025-07-18 00:46:11,172.20.10.2,3.221.66.5,TCP,66,20
2025-07-18 00:46:11,50.19.20.90,172.20.10.2,TCP,93,20
2025-07-18 00:46:11,50.19.20.90,172.20.10.2,TCP,515,20
2025-07-18 00:46:11,50.19.20.90,172.20.10.2,TCP,85,20
2025-07-18 00:46:11,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,50.19.20.90,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,50.19.20.90,TCP,89,20
2025-07-18 00:46:11,52.205.95.68,172.20.10.2,TCP,66,20
2025-07-18 00:46:11,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,104.18.19.125,TCP,1175,20
2025-07-18 00:46:11,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,104.18.19.125,TCP,85,20
2025-07-18 00:46:11,3.221.194.61,172.20.10.2,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,54.86.97.97,TCP,717,20
2025-07-18 00:46:11,3.221.194.61,172.20.10.2,TCP,1414,20
2025-07-18 00:46:11,172.20.10.2,54.86.97.97,TCP,85,20
2025-07-18 00:46:11,3.220.203.11,172.20.10.2,TCP,66,20
2025-07-18 00:46:11,3.221.194.61,172.20.10.2,TCP,1414,20
2025-07-18 00:46:11,104.18.19.125,172.20.10.2,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:11,3.221.66.5,172.20.10.2,TCP,527,20
2025-07-18 00:46:11,3.221.194.61,172.20.10.2,TCP,343,20
2025-07-18 00:46:11,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:11,172.20.10.2,3.221.194.61,TCP,118,20
2025-07-18 00:46:11,172.20.10.2,3.221.66.5,TCP,78,20
2025-07-18 00:46:12,3.214.188.185,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,3.220.203.11,172.20.10.2,TCP,66,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,233,20
2025-07-18 00:46:12,3.221.66.5,172.20.10.2,TCP,66,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,125,20
2025-07-18 00:46:12,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:12,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:12,172.20.10.2,3.214.188.185,TCP,66,20
2025-07-18 00:46:12,3.214.188.185,172.20.10.2,TCP,316,20
2025-07-18 00:46:12,3.214.188.185,172.20.10.2,TCP,85,20
2025-07-18 00:46:12,172.20.10.2,3.221.66.5,TCP,571,20
2025-07-18 00:46:12,172.20.10.2,3.214.188.185,TCP,54,20
2025-07-18 00:46:12,54.175.179.56,172.20.10.2,TCP,66,20
2025-07-18 00:46:12,172.20.10.2,3.221.194.61,TCP,85,20
2025-07-18 00:46:12,54.175.179.56,172.20.10.2,TCP,66,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,52.205.95.68,172.20.10.2,TCP,66,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,104.18.19.125,172.20.10.2,TCP,136,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,659,20
2025-07-18 00:46:12,54.86.97.97,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,106.8.151.228,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,3.221.194.61,172.20.10.2,TCP,85,20
2025-07-18 00:46:12,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:12,54.86.97.97,172.20.10.2,TCP,317,20
2025-07-18 00:46:12,54.157.233.81,172.20.10.2,TCP,66,20
2025-07-18 00:46:12,54.86.97.97,172.20.10.2,TCP,85,20
2025-07-18 00:46:12,50.19.20.90,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,172.20.10.2,54.86.97.97,TCP,54,20
2025-07-18 00:46:12,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,172.20.10.2,104.18.19.125,TCP,54,20
2025-07-18 00:46:12,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,106.8.151.228,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,106.8.151.228,172.20.10.2,TCP,54,20
2025-07-18 00:46:12,124.237.49.172,172.20.10.2,TCP,290,20
2025-07-18 00:46:12,106.8.151.228,172.20.10.2,TCP,290,20
2025-07-18 00:46:13,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:13,106.8.151.228,172.20.10.2,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,124.237.49.172,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,106.8.151.228,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,124.237.49.172,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,106.8.151.228,TCP,54,20
2025-07-18 00:46:13,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,3.222.32.113,TCP,66,20
2025-07-18 00:46:13,3.221.194.61,172.20.10.2,TCP,233,20
2025-07-18 00:46:13,52.205.95.68,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,3.221.194.61,172.20.10.2,TCP,116,20
2025-07-18 00:46:13,3.209.196.137,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,172.20.10.2,3.221.194.61,TCP,54,20
2025-07-18 00:46:13,3.209.196.137,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,172.20.10.2,5.188.120.100,TCP,55,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,54.210.44.110,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,3.221.194.61,172.20.10.2,TCP,54,20
2025-07-18 00:46:13,3.214.188.185,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,5.188.120.100,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:13,52.45.194.43,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,1414,20
2025-07-18 00:46:13,124.237.49.172,172.20.10.2,TCP,54,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,1414,20
2025-07-18 00:46:13,52.200.36.248,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,157.240.195.17,TCP,86,20
2025-07-18 00:46:13,54.83.91.63,172.20.10.2,TCP,66,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,1414,20
2025-07-18 00:46:13,157.240.195.17,172.20.10.2,TCP,82,20
2025-07-18 00:46:13,3.221.66.5,172.20.10.2,TCP,357,20
2025-07-18 00:46:13,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,157.240.195.17,TCP,54,20
2025-07-18 00:46:13,172.20.10.2,3.221.66.5,TCP,1399,20
2025-07-18 00:46:13,44.216.85.114,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,3.214.188.185,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,52.2.38.52,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,3.220.203.11,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,172.20.10.2,3.214.188.185,TCP,718,20
2025-07-18 00:46:14,172.20.10.2,44.212.162.130,TCP,66,20
2025-07-18 00:46:14,172.20.10.2,3.214.188.185,TCP,85,20
2025-07-18 00:46:14,3.222.32.113,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,172.20.10.2,104.18.19.125,TCP,751,20
2025-07-18 00:46:14,3.220.203.11,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,172.20.10.2,104.18.19.125,TCP,85,20
2025-07-18 00:46:14,3.222.32.113,172.20.10.2,TCP,66,20
2025-07-18 00:46:14,104.18.19.125,172.20.10.2,TCP,54,20
2025-07-18 00:46:14,106.8.151.228,172.20.10.2,TCP,54,20
2025-07-18 00:46:14,172.20.10.2,3.214.188.185,TCP,749,20
2025-07-18 00:46:14,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:14,104.18.19.125,172.20.10.2,TCP,136,20
2025-07-18 00:46:14,3.221.66.5,172.20.10.2,TCP,233,20
2025-07-18 00:46:14,3.214.188.185,172.20.10.2,TCP,54,20
2025-07-18 00:46:14,3.221.66.5,172.20.10.2,TCP,451,20
2025-07-18 00:46:14,3.214.188.185,172.20.10.2,TCP,316,20
2025-07-18 00:46:14,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:14,172.20.10.2,3.221.66.5,TCP,78,20
2025-07-18 00:46:14,3.214.188.185,172.20.10.2,TCP,85,20
2025-07-18 00:46:14,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:14,172.20.10.2,3.214.188.185,TCP,54,20
2025-07-18 00:46:14,3.221.66.5,172.20.10.2,TCP,78,20
2025-07-18 00:46:14,172.20.10.2,104.18.19.125,TCP,54,20
2025-07-18 00:46:14,3.221.66.5,172.20.10.2,TCP,54,20
2025-07-18 00:46:14,3.214.188.185,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,172.20.10.2,3.221.66.5,TCP,54,20
2025-07-18 00:46:15,54.157.233.81,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,172.20.10.2,54.175.179.56,TCP,66,20
2025-07-18 00:46:15,54.210.44.110,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,3.228.53.199,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,172.20.10.2,3.214.188.185,TCP,717,20
2025-07-18 00:46:15,3.228.53.199,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,52.205.95.68,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,172.20.10.2,3.214.188.185,TCP,85,20
2025-07-18 00:46:15,52.45.194.43,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,52.205.95.68,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,52.200.36.248,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,44.212.162.130,172.20.10.2,TCP,66,20
2025-07-18 00:46:15,44.212.162.130,172.20.10.2,TCP,66,20
