srv_diff_host_rate,num_outbound_cmds,dst_host_srv_rerror_rate,su_attempted,num_shells,flag,Label,dst_host_serror_rate,srv_count,num_file_creations,src_bytes,dst_host_srv_serror_rate,dst_host_srv_diff_host_rate,num_access_files,num_compromised,serror_rate,is_host_login,num_failed_logins,dst_host_srv_count,dst_host_same_srv_rate,service,dst_host_count,wrong_fragment,dst_host_same_src_port_rate,land,rerror_rate,num_root,dst_host_diff_srv_rate,root_shell,srv_rerror_rate,logged_in,hot,duration,urgent,dst_host_rerror_rate,diff_srv_rate,count,dst_bytes,is_guest_login,same_srv_rate,protocol_type,srv_serror_rate
0.0,0,1.0,0,0,REJ,Malicious,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0.0,domain,255,0,1.0,0,1.0,0,1.0,0,1.0,0,0,0,0,1.0,1.0,2,0,0,0.5,tcp,0.0
0.43,0,0.0,0,0,SF,Benign,0.0,7,0,42,0.0,0.0,0,0,0.0,0,0,156,0.97,domain_u,161,0,0.01,0,0.0,0,0.02,0,0.0,0,0,0,0,0.0,0.0,4,42,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,16,0,330,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,16,837,0,1.0,tcp,0.0
0.01,0,0.0,0,0,SF,Benign,0.0,158,0,45,0.0,0.0,0,0,0.0,0,0,254,1.0,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,78,127,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,29,0,207,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,29,321,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,9,0.0,0.0,0,0,0.0,0,0,1,0.0,auth,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.29,7,34,0,0.14,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,11,0,0,1.0,0.0,0,0,1.0,0,0,14,0.05,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.06,126,0,0,0.09,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,383,0.0,0.02,0,0,0.0,0,0,93,0.09,ftp_data,95,0,0.09,0,0.0,0,0.05,0,0.0,1,0,0,0,0.03,0.0,2,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.24,1,0,0,0.0,0.0,0,0,0.16,0,0,1,0.0,other,255,0,0.0,0,0.84,0,1.0,0,1.0,0,0,0,0,0.76,1.0,509,0,0,0.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,14,0,0,1.0,0.0,0,0,1.0,0,0,14,0.05,netbios_ssn,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,139,0,0,0.1,tcp,1.0
0.0,0,0.0,0,0,SF,Malicious,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0,1,0.17,smtp,6,0,0.17,0,0.0,0,1.0,0,0.0,1,0,2,0,0.67,0.0,1,85,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,12,0,0,0.0,0.0,0,0,0.0,0,0,12,0.05,name,255,0,0.0,0,1.0,0,0.08,0,1.0,0,0,0,0,1.0,0.07,238,0,0,0.05,tcp,0.0
0.29,0,0.0,0,0,SF,Benign,0.0,7,0,317,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,1484,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.0,73,0,28,0.0,0.0,0,0,0.01,0,0,73,0.29,private,255,3,0.29,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.03,74,0,0,0.99,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,0.99,2,0,0,0.95,0.05,0,0,1.0,0,0,44,0.25,finger,168,0,0.01,0,0.0,0,0.02,0,0.0,0,0,0,0,0.0,0.5,6,0,0,0.33,tcp,1.0
0.11,0,0.0,0,0,SF,Benign,0.0,18,0,199,0.0,0.03,0,0,0.0,0,0,255,1.0,http,44,0,0.02,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,16,2710,0,1.0,tcp,0.0
0.0,0,1.0,0,0,RSTO,Malicious,0.0,19,0,0,0.0,0.0,0,0,0.0,0,0,19,0.07,exec,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.06,133,0,0,0.14,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,6,0,0,1.0,0.0,0,0,1.0,0,0,6,0.02,auth,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.07,257,0,0,0.02,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,3,0,0,1.0,0.0,0,0,1.0,0,0,3,0.01,sql_net,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.05,229,0,0,0.01,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,19,0,0,1.0,0.0,0,0,1.0,0,0,19,0.07,ldap,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.05,147,0,0,0.13,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,16,0,0,1.0,0.0,0,0,1.0,0,0,16,0.06,ctf,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,211,0,0,0.08,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,15,0,0,1.0,0.0,0,0,1.0,0,0,5,0.02,private,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.07,166,0,0,0.09,tcp,1.0
1.0,0,0.0,0,0,SF,Malicious,0.0,11,0,8,0.0,0.5,0,0,0.0,0,0,24,1.0,eco_i,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,2,0,0,1.0,0.0,0,0,1.0,0,0,19,0.07,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.07,91,0,0,0.02,tcp,1.0
0.27,0,0.0,0,0,SF,Benign,0.93,11,0,35,0.0,0.0,0,0,0.0,0,0,2,0.01,ftp_data,255,0,0.01,0,0.0,0,0.07,0,0.0,1,0,0,0,0.0,0.0,2,0,0,1.0,tcp,0.09
0.0,0,0.0,0,0,S0,Malicious,1.0,18,0,0,1.0,0.0,0,0,1.0,0,0,18,0.07,iso_tsap,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,248,0,0,0.07,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,183,0.0,0.01,0,0,0.0,0,0,255,1.0,http,83,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,13640,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,30,0.0,0.5,0,0,0.0,0,0,107,1.0,eco_i,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,9,0,0,1.0,0.0,0,0,1.0,0,0,8,0.03,private,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.07,210,0,0,0.04,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,341,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,1,0.0,1,1,0,0,0.0,0.0,1,1394,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Benign,0.0,1,0,0,0.0,0.0,0,0,0.0,0,0,16,1.0,other,16,0,0.06,0,1.0,0,0.0,0,1.0,0,0,0,0,1.0,0.0,1,0,0,1.0,tcp,0.0
1.0,0,0.0,0,0,SF,Malicious,0.0,37,0,8,0.0,0.5,0,0,0.0,0,0,145,1.0,eco_i,1,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,265,0.01,0.08,0,0,0.0,0,0,254,1.0,http,2,0,0.5,0,0.0,0,0.0,0,0.0,1,1,0,0,0.0,0.0,1,1030,0,1.0,tcp,0.0
0.67,0,0.0,0,0,SF,Benign,0.0,3,0,226,0.0,0.04,0,0,0.0,0,0,255,1.0,http,81,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,633,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,4,0.02,discard,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.07,245,0,0,0.02,tcp,1.0
0.14,0,0.0,0,0,SF,Benign,0.0,44,0,290,0.0,0.02,0,0,0.0,0,0,231,1.0,http,107,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,19,511,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,24,0,0,1.0,0.0,0,0,1.0,0,0,24,0.09,private,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.07,76,0,0,0.32,tcp,1.0
0.0,0,0.0,0,0,SF,Malicious,0.0,1,0,18,0.0,0.25,0,0,0.0,0,0,203,1.0,eco_i,3,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,icmp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,16,0,0,0.0,0.0,0,0,0.0,0,0,16,0.06,http_443,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.07,82,0,0,0.2,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,20,0,0,0.0,0.0,0,0,0.0,0,0,20,0.08,private,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.08,62,0,0,0.32,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,147,0.0,0.0,0,0,0.0,0,0,1,0.0,other,255,0,0.92,0,0.0,0,0.42,0,0.0,0,0,0,0,0.0,0.6,5,0,0,0.2,udp,0.0
0.18,0,0.0,0,0,SF,Benign,0.0,22,0,218,0.0,0.05,0,0,0.0,0,0,255,1.0,http,155,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,17,259,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,9,0,0,1.0,0.0,0,0,1.0,0,0,12,0.05,private,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,132,0,0,0.07,tcp,1.0
0.01,0,0.0,0,0,SF,Benign,0.0,219,0,45,0.0,0.0,0,0,0.0,0,0,254,1.0,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.01,219,71,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,1,0,0,1.0,0.0,0,0,1.0,0,0,1,0.0,nnsp,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,149,0,0,0.01,tcp,1.0
0.5,0,0.0,0,0,SF,Benign,0.0,6,0,200,0.0,0.03,0,0,0.0,0,0,143,1.0,http,5,0,0.2,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,3,8491,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,715,0.0,0.0,0,0,0.0,0,0,53,0.65,smtp,81,0,0.01,0,0.0,0,0.07,0,0.0,1,0,0,0,0.0,0.0,1,328,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,7,0,0,0.0,0.0,0,0,0.0,0,0,7,0.03,ldap,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.06,136,0,0,0.05,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,146,0.0,0.0,0,0,0.0,0,0,2,0.01,other,255,0,0.98,0,0.0,0,0.83,0,0.0,0,0,2579,0,0.0,0.0,2,105,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,16,0,0,1.0,0.0,0,0,1.0,0,0,16,0.06,http_443,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.11,56,0,0,0.29,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,147,0.0,0.0,0,0,0.0,0,0,1,0.0,other,255,0,0.99,0,0.0,0,0.77,0,0.0,0,0,7009,0,0.0,0.0,1,105,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,12,0.0,0.0,0,0,0.0,0,0,24,0.3,ftp_data,79,0,0.3,0,0.0,0,0.05,0,0.0,1,0,0,0,0.0,0.0,1,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,13,0,0,1.0,0.0,0,0,1.0,0,0,3,0.01,private,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,276,0,0,0.05,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,266,0.0,0.0,0,0,0.0,0,0,250,0.98,http,255,0,0.0,0,0.0,0,0.01,0,0.0,1,0,0,0,0.0,0.0,1,5032,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.7,1,0,64,0.0,0.0,0,0,0.0,0,0,2,0.01,ecr_i,255,0,0.01,0,0.0,0,0.06,0,0.0,0,0,0,0,0.01,0.0,1,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,20,0,0,1.0,0.0,0,0,1.0,0,0,20,0.08,link,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.06,251,0,0,0.08,tcp,1.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,19,0,0,0.0,0.0,0,0,0.0,0,0,19,0.07,klogin,255,0,0.0,0,1.0,0,0.06,0,1.0,0,0,0,0,1.0,0.05,148,0,0,0.13,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,6,0,0,1.0,0.0,0,0,1.0,0,0,6,0.02,ctf,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.07,246,0,0,0.02,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,11,0,208,0.0,0.07,0,0,0.0,0,0,255,1.0,http,23,0,0.04,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,11,3373,0,1.0,tcp,0.0
0.1,0,0.0,0,0,SF,Benign,0.0,30,0,317,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,28,2536,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,5,0.02,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.06,254,0,0,0.02,tcp,1.0
0.27,0,0.02,0,0,SF,Benign,0.0,15,0,298,0.02,0.03,0,0,0.0,0,0,255,1.0,http,24,0,0.04,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,188,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,3,0,259,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,3,564,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.0,10,0,0,0.0,0.0,0,0,0.0,0,0,10,0.04,vmnet,255,0,0.0,0,1.0,0,0.07,0,1.0,0,0,0,0,1.0,0.06,276,0,0,0.04,tcp,0.0
0.08,0,0.0,0,0,SF,Benign,0.0,26,0,233,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,25,546,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.0,217,0,520,0.0,0.0,0,0,0.0,0,0,255,1.0,ecr_i,255,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,217,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,14,0,304,0.0,0.01,0,0,0.0,0,0,255,1.0,http,75,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,14,1463,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.04,1,0,383,0.06,0.04,0,0,0.0,0,0,54,0.22,ftp_data,96,0,0.22,0,0.0,0,0.06,0,0.0,1,0,0,0,0.0,0.0,1,0,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Malicious,0.06,1,0,0,0.0,0.0,0,0,0.08,0,0,1,0.0,other,255,0,0.0,0,0.92,0,1.0,0,1.0,0,0,0,0,0.94,1.0,511,0,0,0.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,147,0.0,0.0,0,0,0.0,0,0,2,0.01,other,255,0,0.88,0,0.0,0,0.65,0,0.0,0,0,8337,0,0.0,0.0,2,105,0,1.0,udp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,15,0,0,1.0,0.0,0,0,1.0,0,0,8,0.03,nnsp,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.06,108,0,0,0.14,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,7,0,225,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,7,1415,0,1.0,tcp,0.0
1.0,0,0.0,0,0,SF,Benign,0.0,2,0,790,0.0,0.02,0,0,0.0,0,0,164,0.61,smtp,54,0,0.02,0,0.0,0,0.06,0,0.0,1,0,0,0,0.0,0.0,1,332,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,10,0,0,1.0,0.0,0,0,1.0,0,0,10,0.04,ldap,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.08,91,0,0,0.11,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,340,0.0,0.03,0,0,0.0,0,0,255,1.0,http,1,0,1.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,12408,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,1409,0.01,0.01,0,0,0.0,0,0,165,0.64,smtp,228,0,0.0,0,0.0,0,0.01,0,0.0,1,0,3,0,0.0,0.0,1,376,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,147,0.0,0.0,0,0,0.0,0,0,2,0.01,other,255,0,0.88,0,0.0,0,0.63,0,0.0,0,0,2898,0,0.0,0.67,3,105,0,0.67,udp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.0,61,0,1,0.0,0.0,0,0,0.0,0,0,122,0.48,private,255,0,1.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.05,88,0,0,0.69,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,3,0,272,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,3,269,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,1,0,0,1.0,0.0,0,0,1.0,0,0,1,0.0,ctf,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.05,236,0,0,0.0,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,473,0.0,0.0,0,0,0.0,0,0,1,0.5,private,2,0,0.5,0,0.0,0,1.0,0,0.0,1,0,5,0,0.0,0.0,1,1,0,1.0,tcp,0.0
0.11,0,0.0,0,0,SF,Benign,0.0,44,0,205,0.0,0.0,0,0,0.0,0,0,81,1.0,http,81,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,10,166,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,225,0.0,0.1,0,0,0.0,0,0,147,1.0,http,22,0,0.05,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,2,3191,0,1.0,tcp,0.0
0.67,0,0.0,0,0,S0,Malicious,1.0,3,0,0,1.0,0.0,0,0,0.67,0,0,24,0.09,http,255,0,0.0,0,0.33,0,0.06,0,0.33,0,0,0,0,0.0,0.67,3,0,0,0.67,tcp,0.67
1.0,0,0.0,0,0,SF,Benign,0.0,4,0,1873,0.0,0.02,0,0,0.0,0,0,126,0.98,smtp,52,0,0.02,0,0.0,0,0.04,0,0.0,1,0,0,0,0.0,0.0,1,330,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,2,0,1010,0.01,0.02,0,0,0.0,0,0,116,0.67,ftp_data,6,0,0.67,0,0.0,0,0.5,0,0.0,1,0,0,0,0.0,0.0,2,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,16,0,307,0.0,0.02,0,0,0.0,0,0,255,1.0,http,107,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,16,191,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,20,0.08,private,255,0,0.0,0,0.0,0,0.05,0,0.0,0,0,0,0,0.0,0.07,61,0,0,0.07,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,16,0.06,private,255,0,0.0,0,0.0,0,0.06,0,0.0,0,0,0,0,0.0,0.06,129,0,0,0.03,tcp,1.0
1.0,0,0.0,0,0,SF,Benign,0.0,3,0,1397,0.0,0.01,0,0,0.0,0,0,240,0.95,smtp,80,0,0.01,0,0.0,0,0.03,0,0.0,1,0,2,0,0.0,0.0,1,342,0,1.0,tcp,0.0
1.0,0,0.0,0,0,SF,Malicious,0.0,47,0,8,0.0,0.56,0,0,0.0,0,0,18,1.0,eco_i,2,0,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,icmp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,1,0,0,1.0,0.0,0,0,1.0,0,0,2,0.01,private,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.07,165,0,0,0.01,tcp,1.0
0.0,0,0.0,0,0,S0,Malicious,1.0,8,0,0,1.0,0.0,0,0,1.0,0,0,8,0.03,vmnet,255,0,0.0,0,0.0,0,0.08,0,0.0,0,0,0,0,0.0,0.19,32,0,0,0.25,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,8,0,204,0.0,0.06,0,0,0.0,0,0,255,1.0,http,8,0,0.12,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,8,5991,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.16,3,0,1,0.0,0.0,0,0,0.0,0,0,12,0.05,private,255,0,0.34,0,0.0,0,0.68,0,0.0,0,0,0,0,0.5,0.09,33,0,0,0.09,udp,0.0
1.0,0,1.0,0,0,REJ,Benign,0.0,2,0,0,0.0,0.1,0,0,0.0,0,0,181,1.0,http,113,0,0.01,0,1.0,0,0.0,0,1.0,0,0,0,0,1.0,0.0,1,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,17,0,59,0.0,0.0,0,0,0.0,0,0,71,0.28,ftp_data,255,0,0.28,0,0.0,0,0.02,0,0.0,1,0,0,0,0.03,0.0,17,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,7,0,261,0.0,0.0,0,0,0.0,0,0,81,1.0,http,81,0,0.01,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,7,8306,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,4,0,0,1.0,0.0,0,0,1.0,0,0,4,0.02,ftp,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.08,105,0,0,0.04,tcp,1.0
0.0,0,0.0,0,0,SF,Benign,0.0,8,0,254,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,8,9877,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,567,0.0,0.03,0,0,0.0,0,0,76,0.31,ftp_data,170,0,0.31,0,0.0,6,0.03,0,0.0,1,0,0,0,0.0,0.0,1,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SH,Malicious,0.94,1,0,0,1.0,0.0,0,0,1.0,0,0,1,0.01,private,143,0,0.94,0,0.0,0,0.93,0,0.0,0,0,0,0,0.0,0.0,1,0,0,1.0,tcp,1.0
0.19,0,0.0,0,0,SF,Benign,0.0,16,0,36,0.0,0.0,0,0,0.0,0,0,88,0.86,domain_u,102,0,0.02,0,0.0,0,0.03,0,0.0,0,0,0,0,0.0,0.0,2,52,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,7,0,200,0.0,0.01,0,0,0.0,0,0,255,1.0,http,7,0,0.14,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,7,253,0,1.0,tcp,0.0
0.0,0,0.0,0,0,S0,Malicious,1.0,15,0,0,1.0,0.0,0,0,1.0,0,0,15,0.06,login,255,0,0.0,0,0.0,0,0.07,0,0.0,0,0,0,0,0.0,0.09,33,0,0,0.45,tcp,1.0
0.01,0,0.0,0,0,SF,Benign,0.0,147,0,45,0.0,0.0,0,0,0.0,0,0,243,0.95,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,67,130,0,1.0,udp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,8,0,315,0.0,0.0,0,0,0.0,0,0,255,1.0,http,255,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,8,765,0,1.0,tcp,0.0
0.15,0,0.0,0,0,SF,Benign,0.0,13,0,361,0.0,0.11,0,0,0.0,0,0,71,1.0,http,12,0,0.08,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,12,2781,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,3,0,246,0.0,0.04,0,0,0.0,0,0,255,1.0,http,41,0,0.02,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,3,2169,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Benign,0.0,1,0,281,0.0,0.02,0,0,0.0,0,0,255,1.0,http,56,0,0.02,0,0.0,0,0.0,0,0.0,1,0,0,0,0.0,0.0,1,13265,0,1.0,tcp,0.0
0.0,0,1.0,0,0,REJ,Benign,0.05,1,0,0,0.0,0.0,0,0,0.0,0,0,6,0.29,http,21,0,0.05,0,1.0,0,0.24,0,1.0,0,0,0,0,0.29,0.0,1,0,0,1.0,tcp,0.0
0.0,0,0.0,0,0,SF,Malicious,0.01,511,0,1032,0.0,0.0,0,0,0.0,0,0,153,0.62,ecr_i,247,0,0.62,0,0.0,0,0.03,0,0.0,0,0,0,0,0.26,0.0,511,0,0,1.0,icmp,0.0
0.12,0,0.0,0,0,SF,Benign,0.0,16,0,17,0.0,0.0,0,0,0.0,0,0,237,0.93,domain_u,255,0,0.0,0,0.0,0,0.01,0,0.0,0,0,0,0,0.0,0.0,15,17,0,1.0,udp,0.0
